Video,Label,Frame,Brow_Right_Mag,FPS
video107_final.mp4,Healthy,96,0.014548530407610399,20.0
video107_final.mp4,Healthy,97,0.012383803930516251,20.0
video107_final.mp4,Healthy,98,0.009886502253319123,20.0
video107_final.mp4,Healthy,99,0.006447832983081907,20.0
video107_final.mp4,Healthy,100,0.006476378613647168,20.0
video108_final.mp4,Healthy,1,0.0,20.0
video108_final.mp4,Healthy,2,0.05755764774290542,20.0
video108_final.mp4,Healthy,3,0.01909439348259872,20.0
video108_final.mp4,Healthy,4,0.03761038854662601,20.0
video108_final.mp4,Healthy,5,0.056848922785953236,20.0
video108_final.mp4,Healthy,6,0.021401750969540192,20.0
video108_final.mp4,Healthy,7,0.026192412638975194,20.0
video108_final.mp4,Healthy,8,0.03721198686028149,20.0
video108_final.mp4,Healthy,9,0.014004435152735523,20.0
video108_final.mp4,Healthy,10,0.02612805296628843,20.0
video108_final.mp4,Healthy,11,0.026126563368518537,20.0
video108_final.mp4,Healthy,12,0.00715813358106042,20.0
video108_final.mp4,Healthy,13,0.027084376385662568,20.0
video108_final.mp4,Healthy,14,0.03836965678403686,20.0
video108_final.mp4,Healthy,15,0.015357721507257808,20.0
video108_final.mp4,Healthy,16,0.01044557653632834,20.0
video108_final.mp4,Healthy,17,0.058850016989249916,20.0
video108_final.mp4,Healthy,18,0.03579181598120365,20.0
video108_final.mp4,Healthy,19,0.027776335729968224,20.0
video108_final.mp4,Healthy,20,0.014190785438918586,20.0
video108_final.mp4,Healthy,21,0.020208076509581216,20.0
video108_final.mp4,Healthy,22,0.017177266267632437,20.0
video108_final.mp4,Healthy,23,0.01857632041416712,20.0
video108_final.mp4,Healthy,24,0.05362575555852138,20.0
video108_final.mp4,Healthy,25,0.03172979903172823,20.0
video108_final.mp4,Healthy,26,0.019012125467465692,20.0
video108_final.mp4,Healthy,27,0.02485871927488845,20.0
video108_final.mp4,Healthy,28,0.013953487039878188,20.0
video108_final.mp4,Healthy,29,0.06499971070854244,20.0
video108_final.mp4,Healthy,30,0.04095298291397686,20.0
video108_final.mp4,Healthy,31,0.03586869173296498,20.0
video108_final.mp4,Healthy,32,0.026968520973242757,20.0
video108_final.mp4,Healthy,33,0.027921199866829203,20.0
video108_final.mp4,Healthy,34,0.03822069446819929,20.0
video108_final.mp4,Healthy,35,0.032980595726046336,20.0
video108_final.mp4,Healthy,36,0.047857638083750945,20.0
video108_final.mp4,Healthy,37,0.03222888532126459,20.0
video108_final.mp4,Healthy,38,0.04137256495745409,20.0
video108_final.mp4,Healthy,39,0.015681051218586903,20.0
video108_final.mp4,Healthy,40,0.04796399569829637,20.0
video108_final.mp4,Healthy,41,0.020854840174905652,20.0
video108_final.mp4,Healthy,42,0.010507520348817329,20.0
video108_final.mp4,Healthy,43,0.020304486379236812,20.0
video108_final.mp4,Healthy,44,0.03828369546764772,20.0
video108_final.mp4,Healthy,45,0.029917729007556706,20.0
video108_final.mp4,Healthy,46,0.028360608695681175,20.0
video108_final.mp4,Healthy,47,0.02103868634833165,20.0
video108_final.mp4,Healthy,48,0.036118079658845975,20.0
video108_final.mp4,Healthy,49,0.03170126070052412,20.0
video108_final.mp4,Healthy,50,0.042674702061813806,20.0
video108_final.mp4,Healthy,51,0.02846245133348664,20.0
video108_final.mp4,Healthy,52,0.022426733573459794,20.0
video108_final.mp4,Healthy,53,0.04436809497196572,20.0
video108_final.mp4,Healthy,54,0.03406128494122183,20.0
video108_final.mp4,Healthy,55,0.05526885279975551,20.0
video108_final.mp4,Healthy,56,0.03038761995932658,20.0
video108_final.mp4,Healthy,57,0.01861405292779232,20.0
video108_final.mp4,Healthy,58,0.017906609820926876,20.0
video108_final.mp4,Healthy,59,0.042650701299429,20.0
video108_final.mp4,Healthy,60,0.03768216231028009,20.0
video108_final.mp4,Healthy,61,0.015169331291366373,20.0
video108_final.mp4,Healthy,62,0.010040649717046211,20.0
video108_final.mp4,Healthy,63,0.01686962937301885,20.0
video108_final.mp4,Healthy,64,0.027457598449676726,20.0
video108_final.mp4,Healthy,65,0.008758611892686764,20.0
video108_final.mp4,Healthy,66,0.06316401458691698,20.0
video108_final.mp4,Healthy,67,0.03294456717499974,20.0
video108_final.mp4,Healthy,68,0.02322763024856488,20.0
video108_final.mp4,Healthy,69,0.011301916020508557,20.0
video108_final.mp4,Healthy,70,0.03259958507557547,20.0
video108_final.mp4,Healthy,71,0.00532166336809617,20.0
video108_final.mp4,Healthy,72,0.008916006258923108,20.0
video108_final.mp4,Healthy,73,0.004916193325945278,20.0
video108_final.mp4,Healthy,74,0.006259806647902627,20.0
video108_final.mp4,Healthy,75,0.003959001534356952,20.0
video108_final.mp4,Healthy,76,0.006132825673439757,20.0
video108_final.mp4,Healthy,77,0.008213030101402667,20.0
video108_final.mp4,Healthy,78,0.00979287588931408,20.0
video108_final.mp4,Healthy,79,0.004231111060873992,20.0
video108_final.mp4,Healthy,80,0.023816133361657336,20.0
video108_final.mp4,Healthy,81,0.007928435048936451,20.0
video108_final.mp4,Healthy,82,0.025110609870279674,20.0
video108_final.mp4,Healthy,83,0.014912587618134888,20.0
video108_final.mp4,Healthy,84,0.027955033446224898,20.0
video108_final.mp4,Healthy,85,0.035618005527865766,20.0
video108_final.mp4,Healthy,86,0.038955754077209664,20.0
video108_final.mp4,Healthy,87,0.016115598733241424,20.0
video108_final.mp4,Healthy,88,0.0438503912483529,20.0
video108_final.mp4,Healthy,89,0.02424473666885368,20.0
video108_final.mp4,Healthy,90,0.030783868493327114,20.0
video108_final.mp4,Healthy,91,0.04151852604109316,20.0
video108_final.mp4,Healthy,92,0.0345693927099848,20.0
video108_final.mp4,Healthy,93,0.023246456184062424,20.0
video108_final.mp4,Healthy,94,0.03144192726993819,20.0
video108_final.mp4,Healthy,95,0.03501896469027506,20.0
video108_final.mp4,Healthy,96,0.053088415160673176,20.0
video108_final.mp4,Healthy,97,0.026478280794815033,20.0
video108_final.mp4,Healthy,98,0.0315946621413703,20.0
video108_final.mp4,Healthy,99,0.04229737637834181,20.0
video108_final.mp4,Healthy,100,0.02935801551523806,20.0
video10_final.mp4,Healthy,1,0.0,20.0
video10_final.mp4,Healthy,2,0.010908605245006722,20.0
video10_final.mp4,Healthy,3,0.006572488798332155,20.0
video10_final.mp4,Healthy,4,0.009404549363423694,20.0
video10_final.mp4,Healthy,5,0.005549616210189442,20.0
video10_final.mp4,Healthy,6,0.006137297283041295,20.0
video10_final.mp4,Healthy,7,0.005523585333823995,20.0
video10_final.mp4,Healthy,8,0.004869462176049489,20.0
video10_final.mp4,Healthy,9,0.003068857331922603,20.0
video10_final.mp4,Healthy,10,0.017090320519427504,20.0
video10_final.mp4,Healthy,11,0.00879050699992895,20.0
video10_final.mp4,Healthy,12,0.020494897449092032,20.0
video10_final.mp4,Healthy,13,0.007438920379811379,20.0
video10_final.mp4,Healthy,14,0.005027006440512034,20.0
video10_final.mp4,Healthy,15,0.007076528092488096,20.0
video10_final.mp4,Healthy,16,0.0054517231378780895,20.0
video10_final.mp4,Healthy,17,0.007416991461599548,20.0
video10_final.mp4,Healthy,18,0.015929782706010785,20.0
video10_final.mp4,Healthy,19,0.006088003342563872,20.0
video10_final.mp4,Healthy,20,0.00945886558366026,20.0
video10_final.mp4,Healthy,21,0.008340620635809037,20.0
video10_final.mp4,Healthy,22,0.010449489006236228,20.0
video10_final.mp4,Healthy,23,0.005104744478320065,20.0
video10_final.mp4,Healthy,24,0.004342281731073046,20.0
video10_final.mp4,Healthy,25,0.008945568196400784,20.0
video10_final.mp4,Healthy,26,0.015504341522028826,20.0
video10_final.mp4,Healthy,27,0.010855088995788168,20.0
video10_final.mp4,Healthy,28,0.006830459136495139,20.0
video10_final.mp4,Healthy,29,0.009896162361139967,20.0
video10_final.mp4,Healthy,30,0.011718438519402623,20.0
video10_final.mp4,Healthy,31,0.0059107679208178915,20.0
video10_final.mp4,Healthy,32,0.009060616176293444,20.0
video10_final.mp4,Healthy,33,0.006415610360254595,20.0
video10_final.mp4,Healthy,34,0.00689704638510237,20.0
video10_final.mp4,Healthy,35,0.014964783179146346,20.0
video10_final.mp4,Healthy,36,0.015963725038439344,20.0
video10_final.mp4,Healthy,37,0.013234717323927345,20.0
video10_final.mp4,Healthy,38,0.025911146747267164,20.0
video10_final.mp4,Healthy,39,0.017269499259539096,20.0
video10_final.mp4,Healthy,40,0.027768690351455492,20.0
video10_final.mp4,Healthy,41,0.014107066483826737,20.0
video10_final.mp4,Healthy,42,0.007489117805309891,20.0
video10_final.mp4,Healthy,43,0.009364249002077859,20.0
video10_final.mp4,Healthy,44,0.015423641955634736,20.0
video10_final.mp4,Healthy,45,0.0019861464298320214,20.0
video10_final.mp4,Healthy,46,0.01268477507175999,20.0
video10_final.mp4,Healthy,47,0.017045056071379135,20.0
video10_final.mp4,Healthy,48,0.0061336673050848625,20.0
video10_final.mp4,Healthy,49,0.02705384763202805,20.0
video10_final.mp4,Healthy,50,0.01391517217130562,20.0
video10_final.mp4,Healthy,51,0.018985435973061935,20.0
video10_final.mp4,Healthy,52,0.005348213445061583,20.0
video10_final.mp4,Healthy,53,0.009767269916622114,20.0
video10_final.mp4,Healthy,54,0.01415687408942335,20.0
video10_final.mp4,Healthy,55,0.004427009867678066,20.0
video10_final.mp4,Healthy,56,0.012646334216188031,20.0
video10_final.mp4,Healthy,57,0.01108140900693598,20.0
video10_final.mp4,Healthy,58,0.005244557286742079,20.0
video10_final.mp4,Healthy,59,0.01443943111228167,20.0
video10_final.mp4,Healthy,60,0.013338564835027815,20.0
video10_final.mp4,Healthy,61,0.007620938244006819,20.0
video10_final.mp4,Healthy,62,0.008455302716071887,20.0
video10_final.mp4,Healthy,63,0.00908707051900886,20.0
video10_final.mp4,Healthy,64,0.013093124510416885,20.0
video10_final.mp4,Healthy,65,0.007908936011300327,20.0
video10_final.mp4,Healthy,66,0.03869615554958551,20.0
video10_final.mp4,Healthy,67,0.026390177186730777,20.0
video10_final.mp4,Healthy,68,0.01828362476531227,20.0
video10_final.mp4,Healthy,69,0.010595319978070132,20.0
video10_final.mp4,Healthy,70,0.016654193068632448,20.0
video10_final.mp4,Healthy,71,0.023474073146768824,20.0
video10_final.mp4,Healthy,72,0.031474714264885566,20.0
video10_final.mp4,Healthy,73,0.00499241105340132,20.0
video10_final.mp4,Healthy,74,0.005062853012217637,20.0
video10_final.mp4,Healthy,75,0.008980322396014847,20.0
video10_final.mp4,Healthy,76,0.02201223192522679,20.0
video10_final.mp4,Healthy,77,0.012219718721315054,20.0
video10_final.mp4,Healthy,78,0.0097558767713364,20.0
video10_final.mp4,Healthy,79,0.007511712723100672,20.0
video10_final.mp4,Healthy,80,0.01438240612521429,20.0
video10_final.mp4,Healthy,81,0.011263196249994294,20.0
video10_final.mp4,Healthy,82,0.014238710085716262,20.0
video10_final.mp4,Healthy,83,0.023158573653704398,20.0
video10_final.mp4,Healthy,84,0.03242512049459298,20.0
video10_final.mp4,Healthy,85,0.037671470273182295,20.0
video10_final.mp4,Healthy,86,0.057755401311840086,20.0
video10_final.mp4,Healthy,87,0.023503543845184216,20.0
