Video,Label,Frame,Lips_Left_Mag,FPS
video10_final.mp4,Healthy,19,0.005581771894166051,20.0
video10_final.mp4,Healthy,20,0.006536607301501111,20.0
video10_final.mp4,Healthy,21,0.004869636434683647,20.0
video10_final.mp4,Healthy,22,0.0038818484590788915,20.0
video10_final.mp4,Healthy,23,0.0022988021154387206,20.0
video10_final.mp4,Healthy,24,0.007822505278300926,20.0
video10_final.mp4,Healthy,25,0.0053689168315465465,20.0
video10_final.mp4,Healthy,26,0.006506161416362195,20.0
video10_final.mp4,Healthy,27,0.008569932576424476,20.0
video10_final.mp4,Healthy,28,0.00935041290637121,20.0
video10_final.mp4,Healthy,29,0.009165781193041194,20.0
video10_final.mp4,Healthy,30,0.009117088914445556,20.0
video10_final.mp4,Healthy,31,0.005616365578914132,20.0
video10_final.mp4,Healthy,32,0.0054633292258541,20.0
video10_final.mp4,Healthy,33,0.004443406401167201,20.0
video10_final.mp4,Healthy,34,0.00437080457169362,20.0
video10_final.mp4,Healthy,35,0.010061433231340448,20.0
video10_final.mp4,Healthy,36,0.01848494483905825,20.0
video10_final.mp4,Healthy,37,0.016056858267524676,20.0
video10_final.mp4,Healthy,38,0.028474248973700766,20.0
video10_final.mp4,Healthy,39,0.013238203520658097,20.0
video10_final.mp4,Healthy,40,0.011076626702548196,20.0
video10_final.mp4,Healthy,41,0.0045233840746842155,20.0
video10_final.mp4,Healthy,42,0.008834166079518879,20.0
video10_final.mp4,Healthy,43,0.005706354095681656,20.0
video10_final.mp4,Healthy,44,0.006295559287873382,20.0
video10_final.mp4,Healthy,45,0.004270981910268213,20.0
video10_final.mp4,Healthy,46,0.00818775891233134,20.0
video10_final.mp4,Healthy,47,0.009901654304307433,20.0
video10_final.mp4,Healthy,48,0.012014248158022121,20.0
video10_final.mp4,Healthy,49,0.015695067020858836,20.0
video10_final.mp4,Healthy,50,0.03613620992131353,20.0
video10_final.mp4,Healthy,51,0.0194540715178851,20.0
video10_final.mp4,Healthy,52,0.004759240056922136,20.0
video10_final.mp4,Healthy,53,0.012691465974664428,20.0
video10_final.mp4,Healthy,54,0.03474404538645107,20.0
video10_final.mp4,Healthy,55,0.012280798055087711,20.0
video10_final.mp4,Healthy,56,0.00900852082772196,20.0
video10_final.mp4,Healthy,57,0.006339033876836422,20.0
video10_final.mp4,Healthy,58,0.009932898318259775,20.0
video10_final.mp4,Healthy,59,0.01120436576043984,20.0
video10_final.mp4,Healthy,60,0.013552153874129353,20.0
video10_final.mp4,Healthy,61,0.01821910317013452,20.0
video10_final.mp4,Healthy,62,0.010596821506208106,20.0
video10_final.mp4,Healthy,63,0.009974690910950837,20.0
video10_final.mp4,Healthy,64,0.028398856776671463,20.0
video10_final.mp4,Healthy,65,0.006843870210663558,20.0
video10_final.mp4,Healthy,66,0.019425280255483193,20.0
video10_final.mp4,Healthy,67,0.013972132090420388,20.0
video10_final.mp4,Healthy,68,0.013371705733942165,20.0
video10_final.mp4,Healthy,69,0.009272600146417878,20.0
video10_final.mp4,Healthy,70,0.0204114236454669,20.0
video10_final.mp4,Healthy,71,0.012242271325287532,20.0
video10_final.mp4,Healthy,72,0.022800673892667624,20.0
video10_final.mp4,Healthy,73,0.004900047886718215,20.0
video10_final.mp4,Healthy,74,0.003990200411002877,20.0
video10_final.mp4,Healthy,75,0.007473452877492859,20.0
video10_final.mp4,Healthy,76,0.014090355404115672,20.0
video10_final.mp4,Healthy,77,0.0085875022340471,20.0
video10_final.mp4,Healthy,78,0.012070080518771035,20.0
video10_final.mp4,Healthy,79,0.0064982100875824265,20.0
video10_final.mp4,Healthy,80,0.013330667061861111,20.0
video10_final.mp4,Healthy,81,0.013061761515162841,20.0
video10_final.mp4,Healthy,82,0.014941726440994289,20.0
video10_final.mp4,Healthy,83,0.016653199827068473,20.0
video10_final.mp4,Healthy,84,0.0430283731256042,20.0
video10_final.mp4,Healthy,85,0.03450710910957136,20.0
video10_final.mp4,Healthy,86,0.02674470051753174,20.0
video10_final.mp4,Healthy,87,0.013189939082060405,20.0
video10_final.mp4,Healthy,88,0.021328511302760454,20.0
video10_final.mp4,Healthy,89,0.018539035744101158,20.0
video10_final.mp4,Healthy,90,0.0342067108942601,20.0
video10_final.mp4,Healthy,91,0.018867766725695335,20.0
video10_final.mp4,Healthy,92,0.010054051515285163,20.0
video10_final.mp4,Healthy,93,0.02560437549316632,20.0
video10_final.mp4,Healthy,94,0.013965753415019176,20.0
video10_final.mp4,Healthy,95,0.018377376887148196,20.0
video10_final.mp4,Healthy,96,0.01625788715515053,20.0
video10_final.mp4,Healthy,97,0.030311364610247932,20.0
video10_final.mp4,Healthy,98,0.06838714321115894,20.0
video10_final.mp4,Healthy,99,0.060524731616016264,20.0
video10_final.mp4,Healthy,100,0.06784726446214395,20.0
video11_final.mp4,Healthy,1,0.0,20.0
video11_final.mp4,Healthy,2,0.009220431612101329,20.0
video11_final.mp4,Healthy,3,0.007536639832535168,20.0
video11_final.mp4,Healthy,4,0.009247777277520818,20.0
video11_final.mp4,Healthy,5,0.01029997496345807,20.0
video11_final.mp4,Healthy,6,0.00482560053355569,20.0
video11_final.mp4,Healthy,7,0.007964104457397276,20.0
video11_final.mp4,Healthy,8,0.006314716942499445,20.0
video11_final.mp4,Healthy,9,0.002986548003146871,20.0
video11_final.mp4,Healthy,10,0.00661903678226746,20.0
video11_final.mp4,Healthy,11,0.017010665192330434,20.0
video11_final.mp4,Healthy,12,0.00293014608792382,20.0
video11_final.mp4,Healthy,13,0.005198279178796115,20.0
video11_final.mp4,Healthy,14,0.015105600996329353,20.0
video11_final.mp4,Healthy,15,0.004431918249443254,20.0
video11_final.mp4,Healthy,16,0.013297241483519996,20.0
video11_final.mp4,Healthy,17,0.010948340723335689,20.0
video11_final.mp4,Healthy,18,0.007392909164273672,20.0
video11_final.mp4,Healthy,19,0.010577924569559891,20.0
video11_final.mp4,Healthy,20,0.013891765322549775,20.0
video11_final.mp4,Healthy,21,0.011364445179615747,20.0
video11_final.mp4,Healthy,22,0.016330124125359995,20.0
video11_final.mp4,Healthy,23,0.009429728827275654,20.0
video11_final.mp4,Healthy,24,0.019424979051559377,20.0
video11_final.mp4,Healthy,25,0.02610826056622504,20.0
video11_final.mp4,Healthy,26,0.0100080324559025,20.0
video11_final.mp4,Healthy,27,0.004966715405364919,20.0
video11_final.mp4,Healthy,28,0.00803042309342802,20.0
video11_final.mp4,Healthy,29,0.010228389481540959,20.0
video11_final.mp4,Healthy,30,0.009119202923765321,20.0
video11_final.mp4,Healthy,31,0.0059979084567819835,20.0
video11_final.mp4,Healthy,32,0.005112638049635534,20.0
video11_final.mp4,Healthy,33,0.0069772556144816825,20.0
video11_final.mp4,Healthy,34,0.0034087554588846615,20.0
video11_final.mp4,Healthy,35,0.004385737277368338,20.0
video11_final.mp4,Healthy,36,0.003957653377941477,20.0
video11_final.mp4,Healthy,37,0.004385961877690775,20.0
video11_final.mp4,Healthy,38,0.006100051436450131,20.0
video11_final.mp4,Healthy,39,0.011661035037360072,20.0
video11_final.mp4,Healthy,40,0.0047507264016784494,20.0
video11_final.mp4,Healthy,41,0.0026189473645873993,20.0
video11_final.mp4,Healthy,42,0.01190933642549864,20.0
video11_final.mp4,Healthy,43,0.006048908704051689,20.0
video11_final.mp4,Healthy,44,0.0031165081860520575,20.0
video11_final.mp4,Healthy,45,0.005491152759075444,20.0
video11_final.mp4,Healthy,46,0.00740739803947387,20.0
video11_final.mp4,Healthy,47,0.006159569278149521,20.0
video11_final.mp4,Healthy,48,0.008102651577310695,20.0
video11_final.mp4,Healthy,49,0.020480090919441883,20.0
video11_final.mp4,Healthy,50,0.008523273134287641,20.0
video11_final.mp4,Healthy,51,0.010509702852972404,20.0
video11_final.mp4,Healthy,52,0.03309260196761471,20.0
video11_final.mp4,Healthy,53,0.02852437583856825,20.0
video11_final.mp4,Healthy,54,0.05564059288352331,20.0
video11_final.mp4,Healthy,55,0.03203810598112518,20.0
video11_final.mp4,Healthy,56,0.02511926199040023,20.0
video11_final.mp4,Healthy,57,0.03436759852191322,20.0
video11_final.mp4,Healthy,58,0.016194000861508892,20.0
video11_final.mp4,Healthy,59,0.03388758607166401,20.0
video11_final.mp4,Healthy,60,0.01789834925293652,20.0
video11_final.mp4,Healthy,61,0.014779250578064066,20.0
video11_final.mp4,Healthy,62,0.025211951255707046,20.0
video11_final.mp4,Healthy,63,0.01495684766501365,20.0
video11_final.mp4,Healthy,64,0.02064012157976662,20.0
video11_final.mp4,Healthy,65,0.00941089071226194,20.0
video11_final.mp4,Healthy,66,0.01368917544440331,20.0
