Video,Label,Frame,Jaw_Left_Mag,FPS
video108_final.mp4,Healthy,63,0.025324644468126458,20.0
video108_final.mp4,Healthy,64,0.03245471015216293,20.0
video108_final.mp4,Healthy,65,0.005492390899089799,20.0
video108_final.mp4,Healthy,66,0.060786444781611534,20.0
video108_final.mp4,Healthy,67,0.013015149944296537,20.0
video108_final.mp4,Healthy,68,0.04074631514026464,20.0
video108_final.mp4,Healthy,69,0.01577983778108589,20.0
video108_final.mp4,Healthy,70,0.05317931901285919,20.0
video108_final.mp4,Healthy,71,0.006944412825862512,20.0
video108_final.mp4,Healthy,72,0.025885769001810624,20.0
video108_final.mp4,Healthy,73,0.013092617851364906,20.0
video108_final.mp4,Healthy,74,0.02182267390361871,20.0
video108_final.mp4,Healthy,75,0.005778117176843664,20.0
video108_final.mp4,Healthy,76,0.020283306305122314,20.0
video108_final.mp4,Healthy,77,0.017582514219303937,20.0
video108_final.mp4,Healthy,78,0.012907550559779985,20.0
video108_final.mp4,Healthy,79,0.012548277895062495,20.0
video108_final.mp4,Healthy,80,0.02109818881478685,20.0
video108_final.mp4,Healthy,81,0.003698210378119057,20.0
video108_final.mp4,Healthy,82,0.031298723718889046,20.0
video108_final.mp4,Healthy,83,0.012661096430740617,20.0
video108_final.mp4,Healthy,84,0.016228238103144194,20.0
video108_final.mp4,Healthy,85,0.02907617535068075,20.0
video108_final.mp4,Healthy,86,0.04502414227877735,20.0
video108_final.mp4,Healthy,87,0.0249154683810568,20.0
video108_final.mp4,Healthy,88,0.0363721075825191,20.0
video108_final.mp4,Healthy,89,0.057987860694752646,20.0
video108_final.mp4,Healthy,90,0.0520493842231509,20.0
video108_final.mp4,Healthy,91,0.04456232751016949,20.0
video108_final.mp4,Healthy,92,0.06993011631023124,20.0
video108_final.mp4,Healthy,93,0.04038459979750801,20.0
video108_final.mp4,Healthy,94,0.04431482167594344,20.0
video108_final.mp4,Healthy,95,0.040098964517600616,20.0
video108_final.mp4,Healthy,96,0.025396968963823846,20.0
video108_final.mp4,Healthy,97,0.029262552677400636,20.0
video108_final.mp4,Healthy,98,0.02624603660032547,20.0
video108_final.mp4,Healthy,99,0.0451285252251252,20.0
video108_final.mp4,Healthy,100,0.031257715887071554,20.0
video10_final.mp4,Healthy,1,0.0,20.0
video10_final.mp4,Healthy,2,0.016650834272790883,20.0
video10_final.mp4,Healthy,3,0.007251900410219115,20.0
video10_final.mp4,Healthy,4,0.011096038474083848,20.0
video10_final.mp4,Healthy,5,0.0049987773170614355,20.0
video10_final.mp4,Healthy,6,0.002600611679532822,20.0
video10_final.mp4,Healthy,7,0.005829866578191576,20.0
video10_final.mp4,Healthy,8,0.005441037515466085,20.0
video10_final.mp4,Healthy,9,0.012019970390057375,20.0
video10_final.mp4,Healthy,10,0.012124675679024305,20.0
video10_final.mp4,Healthy,11,0.011435979711341715,20.0
video10_final.mp4,Healthy,12,0.02570055782829934,20.0
video10_final.mp4,Healthy,13,0.005665249498862613,20.0
video10_final.mp4,Healthy,14,0.012025462617642375,20.0
video10_final.mp4,Healthy,15,0.006082051680434141,20.0
video10_final.mp4,Healthy,16,0.0023456593224957245,20.0
video10_final.mp4,Healthy,17,0.006448392703618706,20.0
video10_final.mp4,Healthy,18,0.012420534956855595,20.0
video10_final.mp4,Healthy,19,0.008067951954076811,20.0
video10_final.mp4,Healthy,20,0.010386737991994039,20.0
video10_final.mp4,Healthy,21,0.004400764549058675,20.0
video10_final.mp4,Healthy,22,0.0112337937225956,20.0
video10_final.mp4,Healthy,23,0.004304015729220496,20.0
video10_final.mp4,Healthy,24,0.009215427478086641,20.0
video10_final.mp4,Healthy,25,0.007736034208326868,20.0
video10_final.mp4,Healthy,26,0.012958773372411601,20.0
video10_final.mp4,Healthy,27,0.009085150772087571,20.0
video10_final.mp4,Healthy,28,0.015401365351878714,20.0
video10_final.mp4,Healthy,29,0.01064237437726377,20.0
video10_final.mp4,Healthy,30,0.013852053749289803,20.0
video10_final.mp4,Healthy,31,0.009928789007640356,20.0
video10_final.mp4,Healthy,32,0.00906399633119561,20.0
video10_final.mp4,Healthy,33,0.007436429673896736,20.0
video10_final.mp4,Healthy,34,0.005039540872541391,20.0
video10_final.mp4,Healthy,35,0.0216170800289454,20.0
video10_final.mp4,Healthy,36,0.02266460578720638,20.0
video10_final.mp4,Healthy,37,0.019060136447809406,20.0
video10_final.mp4,Healthy,38,0.03799238731524163,20.0
video10_final.mp4,Healthy,39,0.020511353312191852,20.0
video10_final.mp4,Healthy,40,0.009757278981918718,20.0
video10_final.mp4,Healthy,41,0.006548772768658325,20.0
video10_final.mp4,Healthy,42,0.007977436584241555,20.0
video10_final.mp4,Healthy,43,0.008632640376128105,20.0
video10_final.mp4,Healthy,44,0.005552637287767941,20.0
video10_final.mp4,Healthy,45,0.005683792550104396,20.0
video10_final.mp4,Healthy,46,0.01031230548275585,20.0
video10_final.mp4,Healthy,47,0.0166851640674981,20.0
video10_final.mp4,Healthy,48,0.025781488411119293,20.0
video10_final.mp4,Healthy,49,0.019349469105656193,20.0
video10_final.mp4,Healthy,50,0.05176901405648453,20.0
video10_final.mp4,Healthy,51,0.03308569122098525,20.0
video10_final.mp4,Healthy,52,0.015901202715789355,20.0
video10_final.mp4,Healthy,53,0.013248071217398762,20.0
video10_final.mp4,Healthy,54,0.027517083592544102,20.0
video10_final.mp4,Healthy,55,0.015566142071905039,20.0
video10_final.mp4,Healthy,56,0.01108909862912506,20.0
video10_final.mp4,Healthy,57,0.009045011518832975,20.0
video10_final.mp4,Healthy,58,0.017085347874513407,20.0
video10_final.mp4,Healthy,59,0.01847312177990255,20.0
video10_final.mp4,Healthy,60,0.017233751234338707,20.0
video10_final.mp4,Healthy,61,0.019272876392642586,20.0
video10_final.mp4,Healthy,62,0.007767581112518402,20.0
video10_final.mp4,Healthy,63,0.011720085863120004,20.0
video10_final.mp4,Healthy,64,0.024571751351047173,20.0
video10_final.mp4,Healthy,65,0.005540180343417982,20.0
video10_final.mp4,Healthy,66,0.035765603684687314,20.0
video10_final.mp4,Healthy,67,0.02638892947356479,20.0
video10_final.mp4,Healthy,68,0.019482484790998594,20.0
video10_final.mp4,Healthy,69,0.012433211414023915,20.0
video10_final.mp4,Healthy,70,0.023716365886309924,20.0
video10_final.mp4,Healthy,71,0.025275551523470247,20.0
video10_final.mp4,Healthy,72,0.0352362457752176,20.0
video10_final.mp4,Healthy,73,0.005877784232704275,20.0
video10_final.mp4,Healthy,74,0.007354527614624849,20.0
video10_final.mp4,Healthy,75,0.005521773990184335,20.0
video10_final.mp4,Healthy,76,0.02081058457329215,20.0
video10_final.mp4,Healthy,77,0.012397735917237692,20.0
video10_final.mp4,Healthy,78,0.01420758979713264,20.0
video10_final.mp4,Healthy,79,0.01000203804690417,20.0
video10_final.mp4,Healthy,80,0.015720022932648937,20.0
video10_final.mp4,Healthy,81,0.01913275524814787,20.0
video10_final.mp4,Healthy,82,0.016359742004085995,20.0
video10_final.mp4,Healthy,83,0.028990668818744167,20.0
video10_final.mp4,Healthy,84,0.06314628845014329,20.0
video10_final.mp4,Healthy,85,0.05035268150078183,20.0
video10_final.mp4,Healthy,86,0.0421361711281006,20.0
video10_final.mp4,Healthy,87,0.025507190751119894,20.0
video10_final.mp4,Healthy,88,0.04679271948479313,20.0
video10_final.mp4,Healthy,89,0.027246806908266766,20.0
video10_final.mp4,Healthy,90,0.06197041264375808,20.0
video10_final.mp4,Healthy,91,0.028681676858389203,20.0
video10_final.mp4,Healthy,92,0.004928302643534022,20.0
video10_final.mp4,Healthy,93,0.0265710799181443,20.0
video10_final.mp4,Healthy,94,0.037298117981143776,20.0
video10_final.mp4,Healthy,95,0.034969515026297054,20.0
video10_final.mp4,Healthy,96,0.02365377881084973,20.0
video10_final.mp4,Healthy,97,0.023099398854361606,20.0
video10_final.mp4,Healthy,98,0.08362330777532957,20.0
video10_final.mp4,Healthy,99,0.0716289408029171,20.0
video10_final.mp4,Healthy,100,0.11752477111052836,20.0
video11_final.mp4,Healthy,1,0.0,20.0
video11_final.mp4,Healthy,2,0.016353850745279085,20.0
video11_final.mp4,Healthy,3,0.010585764351249659,20.0
video11_final.mp4,Healthy,4,0.009920419160700158,20.0
video11_final.mp4,Healthy,5,0.017501335606394205,20.0
video11_final.mp4,Healthy,6,0.010627941367986012,20.0
video11_final.mp4,Healthy,7,0.0019768121103944983,20.0
video11_final.mp4,Healthy,8,0.0034804177281678294,20.0
video11_final.mp4,Healthy,9,0.004371312205460201,20.0
video11_final.mp4,Healthy,10,0.010534516797584756,20.0
video11_final.mp4,Healthy,11,0.015416167904244833,20.0
video11_final.mp4,Healthy,12,0.006713813365712272,20.0
video11_final.mp4,Healthy,13,0.005820492519943237,20.0
video11_final.mp4,Healthy,14,0.020750582802439577,20.0
video11_final.mp4,Healthy,15,0.0074796776866571275,20.0
video11_final.mp4,Healthy,16,0.016529135185698554,20.0
video11_final.mp4,Healthy,17,0.009557939144400038,20.0
video11_final.mp4,Healthy,18,0.006935590515644042,20.0
video11_final.mp4,Healthy,19,0.010205756379953669,20.0
video11_final.mp4,Healthy,20,0.02364683060330644,20.0
video11_final.mp4,Healthy,21,0.014484038886396083,20.0
video11_final.mp4,Healthy,22,0.010080922574791292,20.0
video11_final.mp4,Healthy,23,0.00856870008546086,20.0
video11_final.mp4,Healthy,24,0.034719498212605324,20.0
video11_final.mp4,Healthy,25,0.04106737882843954,20.0
video11_final.mp4,Healthy,26,0.015773433402445587,20.0
video11_final.mp4,Healthy,27,0.013096192292103829,20.0
video11_final.mp4,Healthy,28,0.010702342838725568,20.0
video11_final.mp4,Healthy,29,0.020344426198242206,20.0
video11_final.mp4,Healthy,30,0.01964874312822082,20.0
video11_final.mp4,Healthy,31,0.01154025697393474,20.0
video11_final.mp4,Healthy,32,0.007699013786728985,20.0
video11_final.mp4,Healthy,33,0.0055743516317894775,20.0
video11_final.mp4,Healthy,34,0.010084022978735778,20.0
video11_final.mp4,Healthy,35,0.010286597997607672,20.0
video11_final.mp4,Healthy,36,0.00481430856609253,20.0
video11_final.mp4,Healthy,37,0.010022445955445068,20.0
video11_final.mp4,Healthy,38,0.007365494285817446,20.0
video11_final.mp4,Healthy,39,0.00786057863034638,20.0
video11_final.mp4,Healthy,40,0.005524365534593198,20.0
video11_final.mp4,Healthy,41,0.0024637595866532757,20.0
video11_final.mp4,Healthy,42,0.01571327514547808,20.0
video11_final.mp4,Healthy,43,0.011873418431340264,20.0
video11_final.mp4,Healthy,44,0.009028797051151113,20.0
video11_final.mp4,Healthy,45,0.00467805834643045,20.0
video11_final.mp4,Healthy,46,0.009411376544602834,20.0
video11_final.mp4,Healthy,47,0.007081802126388737,20.0
video11_final.mp4,Healthy,48,0.010616249778286832,20.0
video11_final.mp4,Healthy,49,0.03184527710146218,20.0
video11_final.mp4,Healthy,50,0.007853156612968943,20.0
video11_final.mp4,Healthy,51,0.009336039709599986,20.0
video11_final.mp4,Healthy,52,0.03069028145546339,20.0
video11_final.mp4,Healthy,53,0.03652674108290686,20.0
video11_final.mp4,Healthy,54,0.08876869344635908,20.0
video11_final.mp4,Healthy,55,0.06548365897879144,20.0
video11_final.mp4,Healthy,56,0.033287771172528416,20.0
video11_final.mp4,Healthy,57,0.03668782395752941,20.0
video11_final.mp4,Healthy,58,0.024523928537360164,20.0
video11_final.mp4,Healthy,59,0.0383120626056571,20.0
video11_final.mp4,Healthy,60,0.024392236372076784,20.0
video11_final.mp4,Healthy,61,0.009255770588213714,20.0
video11_final.mp4,Healthy,62,0.04862084190460028,20.0
video11_final.mp4,Healthy,63,0.03111553577123218,20.0
video11_final.mp4,Healthy,64,0.03873703799840236,20.0
video11_final.mp4,Healthy,65,0.008345787566556217,20.0
video11_final.mp4,Healthy,66,0.017246048138164473,20.0
video11_final.mp4,Healthy,67,0.01151492657460804,20.0
video11_final.mp4,Healthy,68,0.015582709945765199,20.0
video11_final.mp4,Healthy,69,0.05450467895614456,20.0
video11_final.mp4,Healthy,70,0.03534308911476851,20.0
video11_final.mp4,Healthy,71,0.005624030963115913,20.0
video11_final.mp4,Healthy,72,0.02165902148455745,20.0
video11_final.mp4,Healthy,73,0.009675963189315646,20.0
video11_final.mp4,Healthy,74,0.029175148053879756,20.0
video11_final.mp4,Healthy,75,0.04519549005651974,20.0
video11_final.mp4,Healthy,76,0.0409709584792058,20.0
video11_final.mp4,Healthy,77,0.03866256423578962,20.0
video11_final.mp4,Healthy,78,0.04126860398883206,20.0
video11_final.mp4,Healthy,79,0.029161983428225388,20.0
video11_final.mp4,Healthy,80,0.042179488476941515,20.0
video11_final.mp4,Healthy,81,0.025794242001519127,20.0
video11_final.mp4,Healthy,82,0.05194941943534885,20.0
video11_final.mp4,Healthy,83,0.04302060625306715,20.0
video11_final.mp4,Healthy,84,0.04099099039985802,20.0
video11_final.mp4,Healthy,85,0.03556585790704836,20.0
video11_final.mp4,Healthy,86,0.01530981735497736,20.0
video11_final.mp4,Healthy,87,0.009200902898107176,20.0
video11_final.mp4,Healthy,88,0.012316439437544562,20.0
video11_final.mp4,Healthy,89,0.01232070446054423,20.0
video11_final.mp4,Healthy,90,0.00931715526170354,20.0
video11_final.mp4,Healthy,91,0.010946386994038269,20.0
video11_final.mp4,Healthy,92,0.02191564724267421,20.0
video11_final.mp4,Healthy,93,0.005939295482110899,20.0
video11_final.mp4,Healthy,94,0.004461617743013601,20.0
video11_final.mp4,Healthy,95,0.01957794419344743,20.0
