Brow micro-expression variance mean,Brow micro-expression rapid changes count,Brow velocity (std),Right brow raise (mean),Left brow raise (mean),Left brow raise (std),Inner brow raise (mean),Inner brow raise (std),Brow asymmetry (mean),Temporal brow asymmetry variance,Brow frequency mean,Brow peak frequency,Brow Left surface vector magnitude mean,Brow Left surface variance (current),Brow Left surface variance std,Brow Left surface variance min,Brow Left surface variance max,Brow Left surface dominant angle mean,Brow Left surface dominant angle std,Brow Right surface vector magnitude mean,Brow Right surface variance (current),Brow Right surface variance mean,Brow Right surface variance min,Brow Right surface dominant angle mean,Brow Right surface dominant angle std,Cheek puff micro-expression variance mean,Cheek puff rapid changes count,Cheek raise (mean),Cheek velocity (mean),Cheek velocity (std),Cheek frequency mean,Cheek asymmetry (mean),Cheek Left surface vector magnitude mean,Cheek Left surface variance (current),Cheek Left surface variance mean,Cheek Left surface variance std,Cheek Left surface variance min,Cheek Left surface variance max,Cheek Left surface dominant angle mean,Cheek Left surface dominant angle std,Cheek Right surface vector magnitude mean,Cheek Right surface variance (current),Cheek Right surface variance mean,Cheek Right surface variance min,Cheek Right surface variance max,Cheek Right surface dominant angle mean,Cheek Right surface dominant angle std,Eye widening rapid changes count,Eye ratio (mean),Eye ratio (std),Blink rate,Eye squint velocity (mean),Eye squint velocity (std),Eye Left surface vector magnitude mean,Eye Left surface variance (current),Eye Left surface variance std,Eye Left surface variance min,Eye Left surface variance max,Eye Left surface dominant angle mean,Eye Right surface variance (current),Eye Right surface variance mean,Eye Right surface variance std,Eye Right surface variance min,Eye Right surface variance max,Eye Right surface dominant angle mean,Jaw opening (mean),Jaw opening (std),Jaw opening (min),Jaw velocity (mean),Jaw velocity (std),Jaw asymmetry (mean),Jaw asymmetry (max),Jaw rapid changes count,Jaw frequency mean,Jaw peak frequency,Jaw Left surface variance (current),Jaw Left surface variance min,Jaw Left surface dominant angle mean,Jaw Left surface dominant angle std,Jaw Right surface vector magnitude mean,Jaw Right surface variance (current),Jaw Right surface variance std,Jaw Right surface variance min,Jaw Right surface variance max,Jaw Right surface dominant angle mean,Jaw Right surface dominant angle std,Lip micro-expression rapid changes count,Lip opening (mean),Lip opening (min),Lip opening (max),Lip velocity (std),Lip significant movements count,Lip frequency mean,Lip peak frequency,Lip corner asymmetry (mean),Lip corner asymmetry (max),Lip Left surface vector magnitude mean,Lip Left surface variance (current),Lip Left surface variance mean,Lip Left surface variance std,Lip Left surface variance min,Lip Left surface variance max,Lip Left surface dominant angle mean,Lip Left surface dominant angle std,Lip Right surface variance (current),Lip Right surface variance min,Lip Right surface dominant angle mean,Lip Right surface dominant angle std,Mouth micro-expression rapid changes count,Mouth opening (mean),Mouth opening (min),Mouth opening (max),Mouth velocity (std),Mouth significant movements count,Mouth frequency mean,Mouth peak frequency,Mouth corner asymmetry (mean),Mouth corner asymmetry (max),Mouth Left surface vector magnitude mean,Mouth Left surface variance (current),Mouth Left surface variance mean,Mouth Left surface variance min,Mouth Left surface variance max,Mouth Left surface dominant angle mean,Mouth Left surface dominant angle std,Mouth Right surface vector magnitude mean,Mouth Right surface variance (current),Mouth Right surface variance std,Mouth Right surface variance min,Mouth Right surface dominant angle mean,Mouth Right surface dominant angle std
3.8521833245346154e-05,2,0.0022597992603893926,0.7405442008740094,0.6644242313377923,0.006674164796696951,0.6243223401002226,0.00657973854722095,0.08356796872755712,1.808997413723656e-05,1.4199719358041014,7.024842161059008,0.014691227387397383,4.474385973559082e-06,3.506002535524224e-06,1.0883377331708781e-07,1.2119272551501213e-05,0.15076222385389024,1.8370536946661227,0.019546633617446813,4.27518175342315e-07,1.3704171846970604e-06,2.134418053461841e-08,-0.21034479396962466,1.5616836230539628,5.48774012341893e-05,3,-0.5006155485090694,0.005399282947159567,0.003685386993444723,1.0172399033073314,1.2025915079071288,0.006624258959683491,7.529753214918566e-06,4.9691377673886e-06,4.787685692751887e-06,1.6500683852361879e-07,1.7880055038529122e-05,-0.0840415177602096,1.7591183017563077,0.02015572040082306,2.600150968175967e-06,5.97137846889663e-06,1.1173032844955977e-07,2.4675364583776126e-05,-0.2532519848326479,1.681327663463847,2,0.0934321251692127,0.01505131616540316,0.7727272727272727,0.015255032158865107,0.013160248671506364,0.015461959194675317,4.117951315722118e-06,1.4431001480527266e-06,1.2060791043485023e-07,4.117951315722118e-06,0.39471300286493205,9.137012749405868e-06,3.146016213477933e-06,3.56838687510845e-06,6.080570868023028e-08,1.017449187994094e-05,-0.27405022911398624,0.3984565440307951,0.0323287668749024,0.35339627070693885,0.030511039382755352,0.02238468424869378,0.8267969520454376,0.8267969520454376,3,0.8692423172069379,3.984565440307951,2.419902384391404e-06,1.9056537035754853e-08,0.5125891104134616,1.8553770109232266,0.017012321931582804,3.7193243372414503e-06,1.3834487620046132e-06,4.0349344613431695e-07,4.845912830163872e-06,-0.860469745678752,1.57816130691002,1,0.06001261943238171,0.05184044238301927,0.07139438690014295,0.005525018490174206,10,0.13534352334812907,0.600126194323817,0.012682407500063775,0.012682407500063775,0.029262565577145152,4.2282797120395074e-05,2.6500791642128316e-05,3.469127511990253e-05,2.9889533636319775e-07,0.0001161522599363026,-1.0156051659015752,1.4614257478159984,4.828957738209026e-05,1.2376923552433762e-07,-0.5769234216931719,1.815294010832532,1,0.06001261943238171,0.05184044238301927,0.07139438690014295,0.005525018490174206,10,0.13534352334812907,0.600126194323817,0.012682407500063775,0.012682407500063775,0.03183805544892661,5.880610248548796e-05,3.866218800422978e-05,3.4067428507046184e-07,0.00016298401957859506,-1.168281619789194,1.4666358784757239,0.03484759777544229,5.8389370240144396e-05,4.868424948046237e-05,5.458003804420862e-07,-0.5910080676155316,1.8232161112353484
2.2687817250093006e-05,2,0.002507361036750057,0.7420490972382827,0.6661792246415039,0.005046675428164724,0.6259563899310426,0.0049168769934375385,0.07589928401035873,1.7512326416146195e-05,1.4214834182772735,7.041141609398933,0.005597110385905036,1.4844719220952801e-06,3.5355065832574317e-06,1.0883377331708781e-07,1.2119272551501213e-05,-0.17453385125342746,1.7392887850937797,0.011502387664799373,2.233552130370853e-06,9.513273850845838e-07,2.134418053461841e-08,0.039696596001469284,1.7663805331594138,3.94208300118482e-05,3,-0.4987375629802343,0.005916104188154114,0.0033343945518414107,1.0137224958987852,1.1929547341181173,0.006262270408852523,6.194399931340605e-08,4.58916447065993e-06,5.006292311838128e-06,6.194399931340605e-08,1.7880055038529122e-05,0.10101416567283979,1.9762597804524975,0.008232408531338747,1.4216520244129566e-06,4.478865183962824e-06,1.1173032844955977e-07,2.4675364583776126e-05,-0.06890227466960366,1.8625901897080892,3,0.09630252942478824,0.013391641337111078,0.7391304347826086,0.015468665923746234,0.013383328387004172,0.007904240397088345,5.431332727415761e-07,1.4649364611721708e-06,1.2060791043485023e-07,4.117951315722118e-06,0.4702452953329542,4.891201591092756e-06,2.6176871845931145e-06,2.796224867299064e-06,6.080570868023028e-08,9.137012749405868e-06,0.12316452187644984,0.4052138418754675,0.029105454119168574,0.360202207577497,0.024439127556965052,0.019669194548470274,0.826086692376587,0.826086692376587,3,0.8884510985905635,4.052138418754675,2.862374969423471e-08,2.862374969423471e-08,0.18906528766053277,2.1115359381719774,0.005633234288368958,3.833927765542247e-07,1.5133672496110069e-06,3.833927765542247e-07,4.845912830163872e-06,-0.6039311805877562,1.9300728359747277,2,0.06039159695003561,0.05184044238301927,0.07139438690014295,0.0043129384474160795,10,0.13603975304888677,0.603915969500356,0.01160685756360369,0.01160685756360369,0.009447178111876738,4.891974997324737e-07,1.4934485398471302e-05,1.826545525234583e-05,2.9889533636319775e-07,5.14308866629611e-05,-0.9453908367444347,1.550952347918089,5.64801413734032e-07,1.2376923552433762e-07,-0.33280099693682663,2.065521076508431,2,0.06039159695003561,0.05184044238301927,0.07139438690014295,0.0043129384474160795,10,0.13603975304888677,0.603915969500356,0.01160685756360369,0.01160685756360369,0.009028972681809654,4.6761289756013793e-07,2.2410547336126282e-05,3.4067428507046184e-07,7.594538065050374e-05,-0.9901814083991274,1.7387946413788529,0.011736932397720586,5.556635689664471e-07,3.0061724633596185e-05,5.458003804420862e-07,-0.3413887244229874,2.081440282233323
8.08932078382977e-06,1,0.0025689171233634436,0.7438795893966883,0.6674940932009559,0.002107920907328137,0.6275707742394726,0.0029498007453732447,0.08541389404633781,2.4430027138995984e-05,1.4152898944079777,7.056868412988221,0.010754365198009189,1.1201423376346676e-06,3.4782666957552834e-06,1.0883377331708781e-07,1.2119272551501213e-05,0.13158955075501372,1.8231391675045903,0.010266451179929968,5.399666458746268e-06,1.4271635949791497e-06,2.134418053461841e-08,0.03428256590548191,1.7723548792001653,3.381257397362741e-05,3,-0.4968539127119168,0.0059217689276362725,0.003331995572405236,1.0043049177692545,1.2032925889438075,0.009954747383382919,2.6191073553390374e-06,4.219014367572608e-06,5.001427227626763e-06,6.194399931340605e-08,1.7880055038529122e-05,0.37798578944175265,1.879712902073973,0.010800302056088711,3.952506009539235e-06,4.6075474156749905e-06,1.1173032844955977e-07,2.4675364583776126e-05,0.09632350478990652,1.7997161006105866,2,0.09559902381014893,0.014670729500678785,0.75,0.018709594804363877,0.01357100009514468,0.012465600480432043,1.8839546894889035e-06,1.465415314485933e-06,1.2060791043485023e-07,4.117951315722118e-06,0.20066234420848153,6.318756123288897e-06,3.1557704539857242e-06,2.9354676638077202e-06,6.080570868023028e-08,9.137012749405868e-06,0.031088849651144956,0.41267668791698975,0.027990380491501855,0.360202207577497,0.02514467575381505,0.019405755914879558,0.8330016475469029,0.8330016475469029,3,0.8917356751058539,4.126766879169898,2.3736607671560114e-07,2.862374969423471e-08,0.44037054564683575,1.9451194549079303,0.011870522961220995,1.1731452287242365e-08,1.644755359941254e-06,1.1731452287242365e-08,4.845912830163872e-06,-0.38192176562319796,1.8574838814323318,2,0.060846426028923074,0.05184044238301927,0.07139438690014295,0.0042594723655834344,10,0.1361427152521044,0.6084642602892307,0.016136974517883984,0.016136974517883984,0.009889360958148437,9.728840490577931e-07,1.468259235676903e-05,1.8438073784652405e-05,2.9889533636319775e-07,5.14308866629611e-05,-0.9494866917446168,1.5545653838725173,1.3065817902620041e-05,1.2376923552433762e-07,-0.0838090988267823,1.885044561208636,2,0.060846426028923074,0.05184044238301927,0.07139438690014295,0.0042594723655834344,10,0.1361427152521044,0.6084642602892307,0.016136974517883984,0.016136974517883984,0.009026153764760972,1.4448409171188764e-06,2.1660181777070256e-05,3.4067428507046184e-07,7.594538065050374e-05,-0.987601468834875,1.7365653476986707,0.010307322406274685,1.9337674806577246e-05,2.979198769814383e-05,5.458003804420862e-07,-0.07979259176490672,1.9000318470676372
6.122856558270098e-06,1,0.00237443506894149,0.7447527572653093,0.6670561698880426,0.0027998222066346946,0.6277209866461533,0.0027013329718572703,0.08231440055889783,2.1068134643142798e-05,1.4151263270491374,7.05904463576676,0.008820214064773764,1.6213299379481673e-06,3.4058612031310854e-06,1.0883377331708781e-07,1.2119272551501213e-05,0.47068649837568327,1.9088614516955518,0.011773255781702548,5.024110320454065e-06,1.8671078685178e-06,2.134418053461841e-08,0.22461657297688972,1.8331574748661925,2.136024309946274e-05,2,-0.49568779467092305,0.00638690349502799,0.0029520325021082784,1.00070021191252,1.1944855122629223,0.003840741118569117,3.0798556329196024e-06,4.233700181826865e-06,4.997843831247276e-06,6.194399931340605e-08,1.7880055038529122e-05,0.8271668540658442,1.8726438480628036,0.010069141877949411,4.308777461506803e-06,4.863655430705009e-06,1.1173032844955977e-07,2.4675364583776126e-05,0.6147935430202602,1.7688785433338567,2,0.09597264157151489,0.01475993488665046,0.72,0.019786718180369138,0.01431353322984734,0.020602559576862467,3.2549211938837553e-06,1.5450145383257437e-06,1.2060791043485023e-07,4.117951315722118e-06,0.533752864790555,7.210697025769734e-06,3.870759585694674e-06,2.9651514665504773e-06,2.5622205583498114e-07,9.137012749405868e-06,0.24517668803079093,0.4207643737361016,0.02287713129356594,0.3738655328570095,0.024519835976225562,0.02006410109262187,0.8264260812365326,0.8264260812365326,4,0.8987431912678601,4.207643737361016,1.0938714451295722e-06,2.862374969423471e-08,-0.049134887526634065,1.9910303809165923,0.012278318627941832,2.4440139056546063e-06,1.5516221548881054e-06,1.1731452287242365e-08,4.845912830163872e-06,-0.3563970542567255,1.8218610181850703,2,0.060650826834466945,0.05184044238301927,0.07139438690014295,0.003924674510949132,10,0.13655763093161355,0.6065082683446694,0.008206466361066922,0.008206466361066922,0.00855133524093297,3.5577554381547753e-06,1.500781681046534e-05,1.8208869994361257e-05,2.9889533636319775e-07,5.14308866629611e-05,-0.8116966491996596,1.7458103374254137,1.4373851756460877e-05,1.2376923552433762e-07,0.23845929991796605,2.1125402336174854,2,0.060650826834466945,0.05184044238301927,0.07139438690014295,0.003924674510949132,10,0.13655763093161355,0.6065082683446694,0.008206466361066922,0.008206466361066922,0.008068018911795748,1.2294194030854758e-05,2.2812530677726393e-05,3.4067428507046184e-07,7.594538065050374e-05,-1.3411524409220865,1.7441961717971795,0.017517845737103566,1.7658617723260665e-05,2.8672163962656785e-05,5.458003804420862e-07,0.2555865195480795,2.127517373674464
6.552786758859576e-06,2,0.002372621896276608,0.744705467012116,0.6660712501340587,0.003809428256910402,0.6270306000389401,0.002686214634338565,0.08879542759860437,3.221069478703706e-05,1.4165540040604883,7.053883585730874,0.009458623724309261,1.0341323611630858e-06,3.4426387920691043e-06,1.0883377331708781e-07,1.2119272551501213e-05,0.8381077442222035,1.9353175207335067,0.007184949812227226,1.5001369642144203e-06,1.8864585325318092e-06,2.134418053461841e-08,0.14344678620410312,1.9334078884942334,2.4287024167470908e-05,2,-0.49602850100928564,0.006095550872573735,0.0028215455628316805,1.003189027096732,1.1858174661262997,0.01102503405434956,6.473267315140325e-07,2.5104273511253557e-06,2.161638516845313e-06,6.194399931340605e-08,7.529753214918566e-06,0.6718257623287107,2.110875540412393,0.009140887257294252,5.659334057195602e-06,2.9620523780469568e-06,1.1173032844955977e-07,5.659334057195602e-06,1.0183027268630396,1.7763749420931978,2,0.0904775571336652,0.021871337799078242,0.7307692307692307,0.025655420379584765,0.016961645985561585,0.010328603490252984,3.2405164182428685e-07,1.5933368845441698e-06,1.2060791043485023e-07,4.117951315722118e-06,-0.019634145766812106,1.618742545757872e-05,5.105896517966578e-06,4.736714617236058e-06,2.5622205583498114e-07,1.618742545757872e-05,0.03824237290686185,0.4256453228726917,0.01887534970161097,0.3738655328570095,0.023430186664045626,0.020490843751281063,0.8285371532659649,0.8285371532659649,3,0.8955037256210959,4.256453228726917,1.112710387765856e-06,2.862374969423471e-08,-0.13712876039432847,2.09080817523142,0.0056181606675061975,2.0470409058799805e-06,1.472996068805477e-06,1.1731452287242365e-08,4.845912830163872e-06,0.05724695666233219,2.0518837012832556,2,0.06036650543529125,0.05184044238301927,0.07139438690014295,0.004013956974955089,10,0.13658933840660348,0.6036650543529125,0.02054841756227921,0.02054841756227921,0.016880931088240493,5.824059820416829e-05,1.9368925890619147e-05,2.2348080476079258e-05,2.9889533636319775e-07,5.824059820416829e-05,-0.8190169856393652,1.7521829792154016,2.2224379420871397e-06,1.2376923552433762e-07,-0.14086971292438227,1.9105835805267473,2,0.06036650543529125,0.05184044238301927,0.07139438690014295,0.004013956974955089,10,0.13658933840660348,0.6036650543529125,0.02054841756227921,0.02054841756227921,0.014039067913494364,5.570174458386715e-05,2.449450439884388e-05,3.4067428507046184e-07,7.594538065050374e-05,-1.2696845313652576,1.7116781071832705,0.011985281855661197,3.960088323483209e-06,2.9533496113165167e-05,5.458003804420862e-07,-0.1220938119303211,1.9252748747406603
6.848252508788916e-06,2,0.0025222881966395073,0.7454418855482757,0.665128440698306,0.004501242786154256,0.6268035472963462,0.0028230472208754832,0.09110500689520673,4.307542124614384e-05,1.416268583624974,7.052851631232908,0.002498044422057838,7.712984181311452e-07,1.6541408655401246e-06,1.0883377331708781e-07,5.223031597715333e-06,0.7709264070752821,1.8746500968674122,0.004053801387054112,5.450847209760784e-07,1.8796592513630649e-06,2.134418053461841e-08,-0.22371117647143138,1.8228721334074458,1.9045227966606094e-05,2,-0.4957252342704036,0.005451577795329043,0.003126384137228513,1.001705547106188,1.1845955874763108,0.005668249051287546,8.516883715461898e-07,2.2834425474312832e-06,2.2043037559827746e-06,6.194399931340605e-08,7.529753214918566e-06,0.4816432252001855,1.9810220853598715,0.00564569732794854,1.0523262429753152e-06,2.7670193267688873e-06,1.1173032844955977e-07,5.659334057195602e-06,0.8090577594021646,1.6390871888095901,3,0.08599428092206517,0.02336225438160104,0.7407407407407407,0.026667228605834415,0.016043890155255845,0.002606872204406201,4.0615641942948357e-07,1.369291938716027e-06,1.2060791043485023e-07,4.117951315722118e-06,0.34750518286383186,1.0559539344797545e-06,5.081387250550891e-06,4.756929668457339e-06,2.5622205583498114e-07,1.618742545757872e-05,-0.18892377625076975,0.42751800307938465,0.020511009149066818,0.3738655328570095,0.020421917734148483,0.0180280225009003,0.8276843219979172,0.8276843219979172,3,0.904500660959591,4.275180030793846,5.243046390140669e-08,2.862374969423471e-08,-0.5124257118720165,1.8275261484276417,0.0045425941160365845,1.869682013996624e-06,1.1512276300764125e-06,1.1731452287242365e-08,3.7193243372414503e-06,0.4345061765764971,1.7627240734638363,2,0.05890081123050737,0.05184044238301927,0.06640849478092638,0.003515419088932639,10,0.12912491531544396,0.5890081123050737,0.016777139604353453,0.016777139604353453,0.006204876916958506,1.1547759776395042e-05,1.7551625682864042e-05,2.2170591649247298e-05,2.9889533636319775e-07,5.824059820416829e-05,-0.8515727530969686,1.7870321972366112,2.9369816768165444e-05,1.2376923552433762e-07,0.4310260403337497,1.9165788592843347,2,0.05890081123050737,0.05184044238301927,0.06640849478092638,0.003515419088932639,10,0.12912491531544396,0.5890081123050737,0.016777139604353453,0.016777139604353453,0.0076818807257997695,2.487857770951724e-05,2.4242887940489666e-05,3.4067428507046184e-07,7.594538065050374e-05,-1.2859181927714942,1.7256184494700264,0.01725879589639698,3.6172929654724925e-05,2.7608902001208236e-05,5.458003804420862e-07,0.4494489738371176,1.9196573293962351
7.744208213442318e-06,2,0.002541492280650304,0.7453098211549432,0.6643672256249566,0.004562434788003581,0.6262766165881871,0.0029350242241261266,0.08249638595017472,4.146808264158307e-05,1.41659834215768,7.048385233899499,0.006285784963771075,2.2222801994319344e-06,1.2365925961239967e-06,1.0883377331708781e-07,4.474385973559082e-06,0.7533604855355642,1.8867295525303716,0.009955848737005517,3.6267711741165126e-08,1.6274230353883672e-06,2.134418053461841e-08,-0.1212251365681162,1.850233811881675,2.2450061120524786e-05,2,-0.49660597504401655,0.00426757028283401,0.0024653339336666944,1.0039821046910782,1.183813041638859,0.011320337586900995,5.7857689985559595e-06,2.76426571766702e-06,2.3840835413444033e-06,6.194399931340605e-08,7.529753214918566e-06,0.5997315722001824,1.9374748335259817,0.00711536661920123,1.3011398561372804e-06,2.413399455942119e-06,1.1173032844955977e-07,5.659334057195602e-06,0.8773560906382558,1.6065226606425247,2,0.08640866026108157,0.02355012888338013,0.75,0.029891534959143262,0.015262996091782681,0.006675910644075935,2.0072062732330934e-07,1.366455411796088e-06,1.2060791043485023e-07,4.117951315722118e-06,0.37426894828571067,1.4351756283464824e-05,6.473900256863626e-06,5.20735840649567e-06,2.5622205583498114e-07,1.618742545757872e-05,-0.2044574192657894,0.421198082757932,0.025007130924353457,0.3738655328570095,0.027545028132644617,0.023809740118965857,0.8230313315288273,0.8230313315288273,2,0.9074257230651124,4.21198082757932,3.113530133798208e-07,2.862374969423471e-08,-0.6735376747183577,1.8401556515657642,0.005451409222783741,1.911445277014858e-06,1.0412997764507133e-06,1.1731452287242365e-08,3.7193243372414503e-06,0.31833436965945944,1.8285880775349603,2,0.05661128005052897,0.04351318298114239,0.06481404382143655,0.004167804251909237,10,0.12902962105481136,0.5661128005052897,0.03679996550125786,0.03679996550125786,0.027001828757129122,0.00012056344821436306,2.9192252334769783e-05,3.740632821303284e-05,2.9889533636319775e-07,0.00012056344821436306,-0.6678655328453902,1.8360067356327672,7.943545605041037e-05,1.2376923552433762e-07,0.5292500834255478,1.89711123322006,2,0.05661128005052897,0.04351318298114239,0.06481404382143655,0.004167804251909237,10,0.12902962105481136,0.5661128005052897,0.03679996550125786,0.03679996550125786,0.03059356939368099,0.00016676115285288632,4.049538966210995e-05,3.4067428507046184e-07,0.00016676115285288632,-1.0712360441218447,1.8013393853594486,0.035603062053140656,0.000107651101736261,3.6922233648490756e-05,5.458003804420862e-07,0.5547135385835202,1.8955205317006842
8.947804119210208e-06,3,0.0026499776609256796,0.7453552561331176,0.6637609010235835,0.004718133844160457,0.6259115615459241,0.003243063742588547,0.08261870626293055,3.8980229049889145e-05,1.4159090986749636,7.045580785783506,0.006823421321916076,2.027387390912758e-06,1.141518438364622e-06,1.450326434753675e-07,4.474385973559082e-06,0.8473635385926951,1.965253293249875,0.0046323927688181,7.697556618401128e-08,1.598077783237113e-06,2.134418053461841e-08,-0.05899847094907353,1.9392219194301474,3.0385621409252662e-05,2,-0.497442801208764,0.004223655673968585,0.00247561373808146,1.0055500485573292,1.1856567733511396,0.01279421959741284,6.37903980733448e-07,2.8115554318880024e-06,2.336267272078925e-06,6.194399931340605e-08,7.529753214918566e-06,0.7276687050883742,2.0399083374826503,0.013038407588373203,8.154066976426297e-07,2.359070630220405e-06,1.1173032844955977e-07,5.659334057195602e-06,0.4477252472149866,1.9197176827515172,3,0.08674975918823553,0.023893096903715782,0.7241379310344828,0.02981825454728082,0.015340866129267248,0.011845701328344121,1.771066052548472e-07,1.3729560816256874e-06,1.2060791043485023e-07,4.117951315722118e-06,0.47863579031952613,4.874923826876041e-07,6.061737324668165e-06,5.493875800356461e-06,2.5622205583498114e-07,1.618742545757872e-05,-0.3507844466165776,0.4186429889685835,0.026391093960534587,0.3738655328570095,0.027111803386471407,0.02396397830717228,0.8240498213724479,0.8240498213724479,3,0.9052971555009973,4.186429889685835,8.117633885068144e-07,2.862374969423471e-08,-1.194670985242796,1.613781842847698,0.00998325423505084,3.966770890132072e-06,1.2484842779754135e-06,1.1731452287242365e-08,3.966770890132072e-06,-0.04202286511298925,1.988976959247296,2,0.05616308290511066,0.04351318298114239,0.06481404382143655,0.00481699519731778,10,0.1266596259093425,0.5616308290511066,0.028784634136991616,0.028784634136991616,0.008802201015731396,2.3802439699069104e-06,2.9176446627149767e-05,3.741761894998999e-05,2.9889533636319775e-07,0.00012056344821436306,-1.0225445719415867,1.8497668627843664,5.047947734746001e-06,1.2376923552433762e-07,0.21840910300110564,2.0356018824653708,2,0.05616308290511066,0.04351318298114239,0.06481404382143655,0.00481699519731778,10,0.1266596259093425,0.5616308290511066,0.028784634136991616,0.028784634136991616,0.007307961572467831,3.3156223888416187e-06,3.9995590280170824e-05,3.4067428507046184e-07,0.00016676115285288632,-0.8614280447102205,2.095338237371234,0.006542491786425705,8.408803411324176e-06,3.659659441325752e-05,5.458003804420862e-07,0.2491258051183455,2.0264277699645183
8.927284655524088e-06,2,0.0030240005992870646,0.7458660153687258,0.6632460893209513,0.003901633564783068,0.6257592262241585,0.002983558066268415,0.08369079459312201,3.171057062318664e-05,1.4158970457523679,7.045560523448385,0.01772592193514936,2.485188179315163e-07,1.1272719263960974e-06,2.485188179315163e-07,4.474385973559082e-06,0.8745082661054674,1.942969703848245,0.024070007105243617,8.062095250461844e-07,1.6765643176882693e-06,3.6267711741165126e-08,0.09761205209962998,1.8356100054882263,3.142020894514004e-05,2,-0.4972866576417362,0.005216625405744041,0.0034748241436633877,1.0057556234208778,1.1919841458203801,0.016331780088614217,3.814968506995015e-06,2.941134230981787e-06,2.352337044770876e-06,6.194399931340605e-08,7.529753214918566e-06,0.7536877500359972,2.0158638983894743,0.013536562602559537,2.248760296665174e-05,4.596657894040623e-06,8.154066976426297e-07,2.248760296665174e-05,0.5792852418564538,1.806933531626423,3,0.08749471569528555,0.02440740334809343,0.7,0.029414396967384748,0.015934366781804786,0.027415607908714112,5.397613099296016e-07,1.3660572374273967e-06,1.2060791043485023e-07,4.117951315722118e-06,0.514855797435736,2.8664954866214896e-06,6.322764667746815e-06,5.269259181574058e-06,4.874923826876041e-07,1.618742545757872e-05,-0.1990635693814793,0.4171157306045412,0.026270084396749972,0.3738655328570095,0.028139638811777536,0.02337071346056828,0.8226329202675399,0.8226329202675399,2,0.8995365687098861,4.171157306045412,4.666775293152547e-07,2.862374969423471e-08,-1.4117486601417433,1.573950528864429,0.004808720101311014,1.0625795705243634e-05,2.8259707907848267e-06,1.1731452287242365e-08,1.0625795705243634e-05,-0.027391679805110803,1.9850550253618962,3,0.057566997955331656,0.04351318298114239,0.07493742909254626,0.004993600906997534,10,0.136442143889468,0.5756699795533166,0.038560947680057134,0.038560947680057134,0.012777316169678653,4.823115386232295e-06,2.962886863213668e-05,3.7091652694559696e-05,4.891974997324737e-07,0.00012056344821436306,-1.023440012168873,1.8504173126172565,4.717983631487707e-06,5.64801413734032e-07,0.1285885394818178,2.152152905484749,3,0.057566997955331656,0.04351318298114239,0.07493742909254626,0.004993600906997534,10,0.136442143889468,0.5756699795533166,0.038560947680057134,0.038560947680057134,0.010880753737687834,3.6761715646410907e-06,4.0329140008127894e-05,4.6761289756013793e-07,0.00016676115285288632,-0.8693756588289944,2.101342676185204,0.013721747277953812,4.428789758754323e-06,3.6256162922775714e-05,5.556635689664471e-07,0.15063275873806542,2.1578364639237813
3.403536561189713e-05,2,0.0038514608461935767,0.7482880744036366,0.6647935365406973,0.006912076137862499,0.6276456804213881,0.005841050437061835,0.07904350998620391,1.704021503690869e-05,1.4286338445627862,7.065408054721669,0.027622513117909808,3.986299775168628e-06,1.2926629545005905e-06,2.485188179315163e-07,4.474385973559082e-06,0.5743991861468792,1.9803666099887123,0.017746940330982956,5.667675632196932e-06,2.171719720527229e-06,3.6267711741165126e-08,-0.09668571399822071,1.848350996935503,5.074652244445341e-05,2,-0.49577548263882887,0.00599966304801815,0.0037285430091482307,1.0078765131739593,1.1874313714313038,0.01903549155666214,2.557311132619283e-06,2.758562792445454e-06,2.3036892608949933e-06,6.194399931340605e-08,7.529753214918566e-06,0.37102727594477825,2.0790282966610882,0.01597703898760804,5.384665869390471e-06,4.8983562153628e-06,8.154066976426297e-07,2.248760296665174e-05,0.29136087494907736,1.9331871155816,2,0.08721126286738591,0.024086228561486213,0.7,0.028385987632435085,0.017048664219015627,0.01941066254572622,6.588722057274106e-07,1.334404348919804e-06,1.771066052548472e-07,4.117951315722118e-06,0.1719795722524115,1.9262437818417155e-06,6.443303481623137e-06,5.152219311607935e-06,4.874923826876041e-07,1.618742545757872e-05,-0.4590952473308937,0.42130925269166386,0.022037392373319555,0.376567169084437,0.02311314415778789,0.022721297579810538,0.8164148747933782,0.8164148747933782,3,0.9017109762486996,4.213092526916638,2.5250856099549746e-06,2.862374969423471e-08,-1.8600757210498926,0.9520999358451606,0.021293290086015933,1.0379605356374759e-05,3.579167713186362e-06,1.1731452287242365e-08,1.0625795705243634e-05,-0.4215501376557196,1.9945211712243631,2,0.06117519171109934,0.04351318298114239,0.08792237994069609,0.005130050628729154,10,0.15245870411066947,0.6117519171109934,0.025143773312488404,0.025143773312488404,0.02427453921650183,1.1578495652921192e-07,2.4497358461493493e-05,3.726966212303413e-05,1.1578495652921192e-07,0.00012056344821436306,-1.2461118683256873,1.7588881164353096,2.6592181427454142e-06,5.64801413734032e-07,-0.029485094501468988,2.183090605523383,2,0.06117519171109934,0.04351318298114239,0.08792237994069609,0.005130050628729154,10,0.15245870411066947,0.6117519171109934,0.025143773312488404,0.025143773312488404,0.023816122138368943,6.374012482288758e-07,3.2798342067900406e-05,4.6761289756013793e-07,0.00016676115285288632,-1.0572553524355972,2.0415672154573543,0.023932097943107734,5.700984542034775e-06,3.202015642114723e-05,5.556635689664471e-07,-0.004305500221774205,2.188539375955754
